Date,Symbol,Open,Close,Low,High,Volume
2014-05-21,AMZN,15.11050033569336,15.250499725341797,15.076000213623047,15.29800033569336,68176000
2014-05-22,AMZN,15.2524995803833,15.245499610900879,15.150500297546387,15.427000045776367,51536000
2014-05-23,AMZN,15.27299976348877,15.612000465393066,15.244999885559082,15.617500305175781,61058000
2014-05-27,AMZN,15.720499992370605,15.541000366210938,15.369000434875488,15.731499671936035,97242000
2014-05-28,AMZN,15.475000381469727,15.508000373840332,15.371000289916992,15.690999984741211,54520000
2014-05-29,AMZN,15.520999908447266,15.689000129699707,15.510000228881836,15.743499755859375,47310000
2014-05-30,AMZN,15.721500396728516,15.6274995803833,15.378499984741211,15.732500076293945,85204000
2014-06-02,AMZN,15.629500389099121,15.442000389099121,15.350000381469727,15.630000114440918,44068000
2014-06-03,AMZN,15.287500381469727,15.35949993133545,15.253499984741211,15.395999908447266,47584000
2014-06-04,AMZN,15.342499732971191,15.33899974822998,15.192000389099121,15.475000381469727,42142000
2014-06-05,AMZN,15.404999732971191,16.178499221801758,15.345000267028809,16.39699935913086,155934000
2014-06-06,AMZN,16.25,16.48349952697754,16.24650001525879,16.54400062561035,104880000
2014-06-09,AMZN,16.578500747680664,16.375,16.282499313354492,16.649999618530273,64244000
2014-06-10,AMZN,16.38249969482422,16.620500564575195,16.375,16.774999618530273,73268000
2014-06-11,AMZN,16.799999237060547,16.760000228881836,16.694000244140625,17.035999298095703,88736000
2014-06-12,AMZN,16.77750015258789,16.295499801635742,16.232999801635742,16.77750015258789,85526000
2014-06-13,AMZN,16.352500915527344,16.313499450683594,16.17650032043457,16.46500015258789,55296000
2014-06-16,AMZN,16.243000030517578,16.381000518798828,16.176000595092773,16.434499740600586,48996000
2014-06-17,AMZN,16.37700080871582,16.2810001373291,16.261499404907227,16.566999435424805,58482000
2014-06-18,AMZN,16.399999618530273,16.7189998626709,16.25,16.787500381469727,128030000
2014-06-19,AMZN,16.76300048828125,16.350000381469727,16.298999786376953,16.94499969482422,106412000
2014-06-20,AMZN,16.38800048828125,16.209999084472656,16.020999908447266,16.410999298095703,121080000
2014-06-23,AMZN,16.166500091552734,16.36199951171875,16.070499420166016,16.377500534057617,52096000
2014-06-24,AMZN,16.37700080871582,16.20800018310547,16.136999130249023,16.486499786376953,52532000
2014-06-25,AMZN,16.21649932861328,16.371999740600586,16.086999893188477,16.407499313354492,46556000
2014-06-26,AMZN,16.42449951171875,16.284500122070312,16.10650062561035,16.4325008392334,53990000
2014-06-27,AMZN,16.29400062561035,16.228500366210938,16.16349983215332,16.326000213623047,48324000
2014-06-30,AMZN,16.249000549316406,16.23900032043457,16.11199951171875,16.349000930786133,53426000
2014-07-01,AMZN,16.292999267578125,16.61949920654297,16.2549991607666,16.65999984741211,63472000
2014-07-02,AMZN,16.65999984741211,16.642499923706055,16.58300018310547,16.83799934387207,53626000
2014-07-03,AMZN,16.741500854492188,16.874500274658203,16.65399932861328,16.915000915527344,38886000
2014-07-07,AMZN,16.875,16.677499771118164,16.625999450683594,16.877500534057617,42578000
2014-07-08,AMZN,16.655000686645508,16.190500259399414,16.06999969482422,16.687000274658203,85432000
2014-07-09,AMZN,16.23550033569336,16.49850082397461,16.157499313354492,16.510000228881836,63322000
2014-07-10,AMZN,16.216999053955078,16.395999908447266,16.13249969482422,16.499000549316406,53300000
2014-07-11,AMZN,16.73550033569336,17.309999465942383,16.73550033569336,17.350000381469727,166016000
2014-07-14,AMZN,17.351499557495117,17.766000747680664,17.26799964904785,17.78849983215332,112198000
2014-07-15,AMZN,17.68600082397461,17.722000122070312,17.469999313354492,17.779499053955078,83418000
2014-07-16,AMZN,17.7810001373291,17.795000076293945,17.649999618530273,17.965999603271484,70072000
2014-07-17,AMZN,17.672000885009766,17.622499465942383,17.569000244140625,17.847999572753906,72720000
2014-07-18,AMZN,17.719999313354492,17.933000564575195,17.604000091552734,17.983999252319336,68148000
2014-07-21,AMZN,17.905000686645508,17.988000869750977,17.836000442504883,18.085500717163086,45568000
2014-07-22,AMZN,17.762500762939453,18.04199981689453,17.762500762939453,18.146499633789062,57778000
