Date,Symbol,Open,Close,Low,High,Volume
2014-05-21,AAPL,21.565357208251953,21.653928756713867,21.50214385986328,21.667856216430664,196859600
2014-05-22,AAPL,21.66428565979004,21.688213348388672,21.575000762939453,21.780357360839844,200760000
2014-05-23,AAPL,21.6875,21.93321418762207,21.659643173217773,21.95464324951172,232209600
2014-05-27,AAPL,21.99571418762207,22.343929290771484,21.986785888671875,22.352142333984375,348866000
2014-05-28,AAPL,22.35785675048828,22.28607177734375,22.277856826782227,22.493928909301758,315481600
2014-05-29,AAPL,22.423213958740234,22.692142486572266,22.42035675048828,22.745357513427734,376474000
2014-05-30,AAPL,22.78499984741211,22.60714340209961,22.46071434020996,23.006071090698242,564020800
2014-06-02,AAPL,22.641429901123047,22.451786041259766,22.23214340209961,22.672500610351562,369350800
2014-06-03,AAPL,22.44499969482422,22.769285202026367,22.4375,22.812143325805664,292709200
2014-06-04,AAPL,22.765714645385742,23.029285430908203,22.71821403503418,23.13892936706543,335482000
2014-06-05,AAPL,23.078571319580078,23.11964225769043,22.95035743713379,23.19178581237793,303805600
2014-06-06,AAPL,23.21071434020996,23.05607032775879,23.016786575317383,23.259286880493164,349938400
2014-06-09,AAPL,23.174999237060547,23.424999237060547,22.9375,23.469999313354492,301660000
2014-06-10,AAPL,23.6825008392334,23.5625,23.392499923706055,23.762500762939453,251108000
2014-06-11,AAPL,23.532499313354492,23.46500015258789,23.36750030517578,23.690000534057617,182724000
2014-06-12,AAPL,23.510000228881836,23.072500228881836,22.975000381469727,23.530000686645508,218996000
2014-06-13,AAPL,23.049999237060547,22.81999969482422,22.719999313354492,23.110000610351562,218100000
2014-06-16,AAPL,22.877500534057617,23.049999237060547,22.862499237060547,23.1875,142244000
2014-06-17,AAPL,23.077499389648438,23.020000457763672,22.950000762939453,23.174999237060547,118904000
2014-06-18,AAPL,23.0674991607666,23.045000076293945,22.837499618530273,23.072500228881836,134056000
2014-06-19,AAPL,23.072500228881836,22.96500015258789,22.834999084472656,23.075000762939453,142112000
2014-06-20,AAPL,22.962499618530273,22.727500915527344,22.725000381469727,23.137500762939453,403592000
2014-06-23,AAPL,22.829999923706055,22.707500457763672,22.649999618530273,22.905000686645508,174776000
2014-06-24,AAPL,22.6875,22.56999969482422,22.547500610351562,22.934999465942383,156144000
2014-06-25,AAPL,22.552499771118164,22.59000015258789,22.412500381469727,22.674999237060547,147476000
2014-06-26,AAPL,22.592500686645508,22.725000381469727,22.450000762939453,22.762500762939453,130516000
2014-06-27,AAPL,22.704999923706055,22.9950008392334,22.6924991607666,23.0,256116000
2014-06-30,AAPL,23.024999618530273,23.232500076293945,23.022499084472656,23.4325008392334,197929200
2014-07-01,AAPL,23.3799991607666,23.3799991607666,23.282499313354492,23.517499923706055,152892000
2014-07-02,AAPL,23.467500686645508,23.3700008392334,23.272499084472656,23.514999389648438,113860000
2014-07-03,AAPL,23.417499542236328,23.50749969482422,23.299999237060547,23.524999618530273,91567200
2014-07-07,AAPL,23.53499984741211,23.99250030517578,23.524999618530273,23.997499465942383,225872000
2014-07-08,AAPL,24.0674991607666,23.837499618530273,23.479999542236328,24.200000762939453,260888000
2014-07-09,AAPL,23.860000610351562,23.84749984741211,23.690000534057617,23.987499237060547,145744000
2014-07-10,AAPL,23.440000534057617,23.760000228881836,23.3799991607666,23.887500762939453,158744000
2014-07-11,AAPL,23.84000015258789,23.80500030517578,23.71500015258789,23.97249984741211,136072000
2014-07-14,AAPL,23.96500015258789,24.112499237060547,23.912500381469727,24.22249984741211,171240000
2014-07-15,AAPL,24.200000762939453,23.829999923706055,23.75749969482422,24.212499618530273,181911600
2014-07-16,AAPL,24.24250030517578,23.69499969482422,23.684999465942383,24.274999618530273,213585200
2014-07-17,AAPL,23.75749969482422,23.272499084472656,23.142499923706055,23.81999969482422,229192000
2014-07-18,AAPL,23.405000686645508,23.607500076293945,23.2549991607666,23.684999465942383,199952000
2014-07-21,AAPL,23.747499465942383,23.485000610351562,23.43000030517578,23.75,156316000
2014-07-22,AAPL,23.670000076293945,23.68000030517578,23.530000686645508,23.72249984741211,220788000
2014-07-23,AAPL,23.854999542236328,24.297500610351562,23.792499542236328,24.469999313354492,371672000
2014-07-24,AAPL,24.260000228881836,24.25749969482422,24.104999542236328,24.329999923706055,182916000
2014-07-25,AAPL,24.212499618530273,24.417499542236328,24.15999984741211,24.459999084472656,173876000
2014-07-28,AAPL,24.454999923706055,24.7549991607666,24.387500762939453,24.809999465942383,221272000
2014-07-29,AAPL,24.832500457763672,24.594999313354492,24.5625,24.860000610351562,172572000
2014-07-30,AAPL,24.610000610351562,24.537500381469727,24.417499542236328,24.674999237060547,132040000
2014-07-31,AAPL,24.290000915527344,23.899999618530273,23.832500457763672,24.362499237060547,227372000
2014-08-01,AAPL,23.725000381469727,24.032499313354492,23.702499389648438,24.155000686645508,194044000
2014-08-04,AAPL,24.092500686645508,23.897499084472656,23.792499542236328,24.145000457763672,159832000
2014-08-05,AAPL,23.84000015258789,23.780000686645508,23.59000015258789,23.920000076293945,223732000
2014-08-06,AAPL,23.6875,23.739999771118164,23.677499771118164,23.8700008392334,154232000
2014-08-07,AAPL,23.732500076293945,23.6200008392334,23.524999618530273,23.987499237060547,186844000
2014-08-08,AAPL,23.565000534057617,23.684999465942383,23.31999969482422,23.704999923706055,167460000
2014-08-11,AAPL,23.8174991607666,23.997499465942383,23.709999084472656,24.020000457763672,146340000
2014-08-12,AAPL,24.010000228881836,23.99250030517578,23.90250015258789,24.219999313354492,135180000
2014-08-13,AAPL,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,127664000
2014-08-14,AAPL,24.332500457763672,24.375,24.200000762939453,24.392499923706055,112464000
2014-08-15,AAPL,24.475000381469727,24.4950008392334,24.21500015258789,24.547500610351562,195804000
2014-08-18,AAPL,24.622499465942383,24.790000915527344,24.4950008392334,24.842500686645508,190288000
2014-08-19,AAPL,24.852500915527344,25.13249969482422,24.829999923706055,25.170000076293945,277596000
